tile_id,comp_idx,true_p95,pred_ridge,pred_rf,pred_gb,pred_gb_geom_only
SV_NewYork_40.7386_-73.9901.tif,1,95.5190658569336,9.641745131167184,10.148479460864321,9.431104729126309,16.55807684429958
SV_NewYork_40.7386_-73.9901.tif,2,38.13822937011719,3.4303994004160305,2.5054378797168457,2.6378878471360605,3.2721476613105507
SV_NewYork_40.7386_-73.9901.tif,3,65.89212036132812,8.514507929521567,10.79419877836055,7.679548285879678,21.695412513137573
SV_NewYork_40.7386_-73.9901.tif,4,17.93478775024414,2.892677647231757,4.483187479257639,2.643769806114908,5.915119454530055
SV_NewYork_40.7386_-73.9901.tif,5,20.07656478881836,3.41777692953713,2.52468288410041,2.1491191091940958,7.869329055700064
SV_NewYork_40.7386_-73.9901.tif,6,54.70962142944336,8.727725766563388,12.301544424381216,10.053185874097196,11.841118442956054
SV_NewYork_40.7388_-74.0108.tif,0,33.94404602050781,2.0,5.019075815644005,5.466972545444384,3.9613684680553227
SV_NewYork_40.7388_-74.0108.tif,1,22.679840087890625,3.507169787000816,4.91492262753545,6.092824955149905,8.184982404047958
SV_NewYork_40.7388_-74.0108.tif,2,26.848905563354492,8.111720942538161,8.873821880560486,8.429307738779146,13.680420647133284
SV_NewYork_40.7388_-74.0108.tif,3,27.624544143676758,6.363260162254179,5.173664316524724,5.841721679051751,6.911970828683894
SV_NewYork_40.7388_-74.0108.tif,4,18.377626419067383,6.692746245307595,10.244772610795986,8.178066717849028,14.315443542342594
SV_NewYork_40.7388_-74.0108.tif,5,59.81662368774414,11.806259321808046,12.825883561499513,14.436873671313178,19.407250543714124
SV_NewYork_40.7334_-73.9972.tif,0,20.82149887084961,2.5455447247638716,4.889123172090256,3.045687925421243,6.583414916455932
SV_NewYork_40.7334_-73.9972.tif,2,23.138864517211914,3.496539460407554,8.21728712850102,5.6673740777394634,9.512521184359748
SV_NewYork_40.7334_-73.9972.tif,3,52.76591873168945,7.180524349209725,7.1464743448021855,5.8419084255921465,16.355418786984625
SV_NewYork_40.7334_-73.9972.tif,4,50.146270751953125,4.815090235527013,6.262677860953322,4.611871184900389,7.648208375696007
SV_NewYork_40.7334_-73.9972.tif,5,67.82597351074219,6.667958874484092,8.797058198465647,6.919425627640326,11.503637117196368
SV_NewYork_40.7334_-73.9972.tif,6,56.97560501098633,3.9063414513043053,5.399181054064335,3.430672334476397,6.233103383466353
SV_NewYork_40.7334_-73.9972.tif,7,80.11353302001953,6.113540917269244,7.864245077243258,5.5697229780520585,16.45657373297936
SV_NewYork_40.7334_-73.9972.tif,8,20.639331817626953,2.0,3.228255360174374,2.351658871067263,4.105793177605117
SV_NewYork_40.7334_-73.9972.tif,9,20.719205856323242,5.155579374476597,7.050090834491784,5.49763154661686,10.489892121930094
SV_NewYork_40.7334_-73.9972.tif,10,20.5982666015625,7.316806634782658,9.132687584482285,6.174581822390092,16.15664200734289
SV_NewYork_40.7334_-73.9972.tif,11,18.23166275024414,2.0,3.265655048436509,2.0,3.2352275286273997
SV_NewYork_40.7334_-73.9972.tif,12,9.32036304473877,3.138483100851497,3.8103969848682846,2.99099779186114,3.6523650352363597
SV_NewYork_40.7334_-73.9972.tif,13,31.807205200195312,4.581897373046534,4.992809114404249,3.7456441031892855,6.805785731898452
SV_NewYork_40.7334_-73.9972.tif,14,0.0,2.937658142373449,3.322397786472361,2.7628629536741123,2.9298129430438626
SV_NewYork_40.7401_-73.9934.tif,0,62.76607131958008,7.219132904456756,12.369984959915305,6.306551793331602,11.550219554856984
SV_NewYork_40.7401_-73.9934.tif,1,43.76365661621094,5.416323521628047,6.212859222765887,6.36906824172347,7.311713376764071
SV_NewYork_40.7401_-73.9934.tif,2,53.68796157836914,5.076576911730572,6.648411013589951,5.005736140247114,10.167825505154582
SV_NewYork_40.7401_-73.9934.tif,3,86.47085571289062,8.628347798965097,12.724938153590369,7.674089358307198,14.967116448135403
SV_NewYork_40.7401_-73.9934.tif,4,45.31352996826172,6.448544527555131,9.928863882245544,9.77259954064962,7.044817646947583
SV_NewYork_40.7401_-73.9934.tif,5,40.60723114013672,4.892771313546736,10.02064416770069,8.186192263518935,9.02254629342168
SV_NewYork_40.7401_-73.9934.tif,6,35.392127990722656,4.960977372710283,5.1666120753261975,8.484055842041805,7.471750752164009
SV_NewYork_40.7402_-74.0071.tif,0,29.0589542388916,18.51405685825636,15.574001578227778,20.401915806412564,21.244124481087333
SV_NewYork_40.7402_-74.0071.tif,1,26.427337646484375,3.8549397802209837,3.922482805445756,4.890616874072638,8.637587653047458
SV_NewYork_40.7402_-74.0071.tif,2,17.028852462768555,2.33768980756688,3.6645079703480623,7.251537645780648,5.09254224819734
SV_NewYork_40.7402_-74.0071.tif,3,43.88442611694336,11.440539782448473,12.064857386164476,15.247099867584037,21.579300358911453
SV_NewYork_40.7402_-74.0071.tif,4,24.697866439819336,4.53178632716516,5.929360486770937,6.409247964496461,12.390813139912668
SV_NewYork_40.7402_-74.0071.tif,5,11.02159309387207,3.355432381757808,4.98044929321329,5.417554919313414,7.2757725679772225
SV_NewYork_40.7402_-74.0071.tif,6,16.90961456298828,6.735374920730025,8.597703017189717,8.70779950445578,8.286547594879456
SV_NewYork_40.7400_-73.9901.tif,0,38.54454040527344,3.734688037039562,6.880108770814036,10.760572155174767,8.929947459755644
SV_NewYork_40.7400_-73.9901.tif,1,63.93589401245117,4.614605362296927,6.537373845539301,11.302650107343778,24.893456253541256
SV_NewYork_40.7400_-73.9901.tif,2,20.56728172302246,2.0,4.0744023548158275,8.68383566412656,3.9494870805152327
SV_NewYork_40.7400_-73.9901.tif,3,64.02242279052734,2.7666279925682584,3.1927255192447204,8.753023176680575,5.819817360631334
SV_NewYork_40.7400_-73.9901.tif,4,42.00473403930664,2.0,2.837778463822592,7.768112832086028,3.981386125044672
SV_NewYork_40.7400_-73.9901.tif,5,42.08448791503906,2.0,4.656483366479941,9.418719745425735,5.679055494338031
SV_NewYork_40.7400_-73.9901.tif,6,53.86955261230469,3.3685417325072233,7.641397690729105,10.31884297269704,7.2881731006013935
SV_NewYork_40.7400_-73.9901.tif,7,46.206199645996094,7.0295683472166175,8.104512672343352,5.413243466074403,10.624419991812937
SV_NewYork_40.7400_-73.9901.tif,8,95.47435760498047,2.981302142083667,6.8345534630020985,11.895736291137943,8.790483485623849
SV_NewYork_40.7388_-74.0052.tif,0,18.081653594970703,10.942335137703466,12.58508917150561,7.245480333573426,15.317040241817166
SV_NewYork_40.7388_-74.0052.tif,1,21.37648582458496,2.8009965502340055,7.531715455962128,3.116264555295271,4.9184507819549745
SV_NewYork_40.7388_-74.0052.tif,2,20.424001693725586,2.0,2.631029193395611,2.0,3.171081230932222
SV_NewYork_40.7388_-74.0052.tif,3,11.775246620178223,4.004943919561867,2.421559835037803,2.0,3.2480562955538703
SV_NewYork_40.7388_-74.0052.tif,4,13.091580390930176,4.152997026392401,4.720366903151069,2.2855790048175813,6.851671743043936
SV_NewYork_40.7388_-74.0052.tif,5,23.54400062561035,10.168163587684045,13.40858107955912,7.303957832009234,25.214239343701404
SV_NewYork_40.7388_-74.0052.tif,6,21.462261199951172,7.601082360032852,10.70145243725414,6.970281326454903,15.516552873670008
SV_NewYork_40.7360_-74.0071.tif,0,23.416847229003906,7.3385738706945975,10.665088257061669,12.019106221897733,12.316668310913851
SV_NewYork_40.7360_-74.0071.tif,1,21.042646408081055,3.405814312428758,7.836414045481082,12.29844458615869,8.715741009090234
SV_NewYork_40.7360_-74.0071.tif,2,20.15766143798828,2.237414301913141,3.9219384121859924,8.084331993994935,7.276254008014305
SV_NewYork_40.7360_-74.0071.tif,3,21.934419631958008,4.683941315222608,9.32653797681296,9.883306328974353,12.253483858474839
SV_NewYork_40.7359_-73.9934.tif,0,80.97811889648438,3.4532425200095886,2.55139133132669,2.3502851379628487,4.15783263763776
SV_NewYork_40.7359_-73.9934.tif,1,40.04267120361328,4.195826866771095,3.055436913095712,2.764447597075188,5.09254224819734
SV_NewYork_40.7359_-73.9934.tif,2,24.893007278442383,3.444141164445309,2.96922737666217,2.46510356108827,5.707431334107481
SV_NewYork_40.7359_-73.9934.tif,3,34.92307662963867,4.93049133742988,7.2437443787628615,4.083397029202779,11.942047236043821
SV_NewYork_40.7359_-73.9934.tif,4,51.517906188964844,7.137232507186595,8.89359521194993,6.922005617979297,14.4445603748518
SV_NewYork_40.7359_-73.9934.tif,5,50.82548141479492,7.647419705213705,10.4888106889697,6.01592275565018,15.092733171050076
SV_NewYork_40.7359_-73.9934.tif,6,33.52183532714844,3.3129681202844896,2.7224368041534444,2.526946983399016,4.506518546471932
SV_NewYork_40.7374_-74.0089.tif,0,18.329072952270508,6.091969936674663,8.812315788452969,8.001972186654475,20.208416159702548
SV_NewYork_40.7374_-74.0089.tif,1,49.80436706542969,8.008195264906888,9.718019160430318,9.094790239579918,15.489327604693875
SV_NewYork_40.7374_-74.0089.tif,2,19.333227157592773,3.313243811701419,4.683341941703719,4.880385128838323,7.125653152277411
SV_NewYork_40.7374_-74.0089.tif,3,17.693649291992188,6.595432922997168,7.497500798430905,6.396372528090686,8.809987063141316
SV_NewYork_40.7374_-74.0089.tif,4,13.11233139038086,2.770220769095543,4.8177660214707005,4.530495242142377,6.7496070776486645
SV_NewYork_40.7374_-74.0089.tif,5,17.659914016723633,4.7648861040679,6.487937691857993,5.206552374187542,12.050908879457566
SV_NewYork_40.7374_-74.0089.tif,7,20.882770538330078,2.263404140813412,3.8346324896696347,3.8758086562287,5.620663156201607
SV_NewYork_40.7335_-74.0035.tif,0,20.343019485473633,6.063354575100692,7.569342029700775,7.339806674132593,16.734014425238087
SV_NewYork_40.7335_-74.0035.tif,1,17.085363388061523,7.225661346291684,7.269593765437805,5.500121347369655,11.585772289863602
SV_NewYork_40.7335_-74.0035.tif,2,20.133039474487305,6.162624910281336,8.482857070440268,6.285738470847472,11.383155853398922
SV_NewYork_40.7335_-74.0035.tif,3,50.3017692565918,8.85776188283712,8.251306125797475,8.943604394626917,14.768461175811726
SV_NewYork_40.7335_-74.0035.tif,5,22.391752243041992,7.918686161019884,7.368607637629761,6.160007115065889,11.276585967467426
SV_NewYork_40.7335_-74.0035.tif,6,14.819597244262695,2.0,4.484123273278913,9.732523152744339,3.8323413462311287
SV_NewYork_40.7335_-74.0035.tif,7,25.33637046813965,7.232296788838445,6.839868586666301,5.685525628296087,10.814088667075115
SV_NewYork_40.7360_-74.0108.tif,0,24.64897346496582,4.349939984549046,5.733908822012576,5.491169086906103,6.677691530275513
SV_NewYork_40.7360_-74.0108.tif,1,16.12201499938965,2.2234756118689774,2.8899634517298067,2.581375102012447,2.798861290099393
SV_NewYork_40.7360_-74.0108.tif,2,46.47040557861328,7.766393491700604,9.169332506437819,6.905909638422568,12.134257698452789
SV_NewYork_40.7360_-74.0108.tif,3,17.373743057250977,5.010483243724025,5.444360069887707,3.2231808403351825,6.6794389519847455
SV_NewYork_40.7373_-73.9934.tif,0,85.42564392089844,6.969098561938711,8.617417414615664,5.004519231228133,8.53068520540955
SV_NewYork_40.7373_-73.9934.tif,1,50.349884033203125,9.391976898911551,12.633435156444257,7.873615737060288,13.103940714847065
SV_NewYork_40.7373_-73.9934.tif,2,54.17374801635742,5.570405766832243,5.089037907706001,3.641515093401559,6.811061086942259
SV_NewYork_40.7373_-73.9934.tif,3,42.533226013183594,3.202741992259,5.305596968213514,2.0,6.302895245086326
SV_NewYork_40.7373_-73.9934.tif,4,42.24748992919922,7.198981497119257,9.892449469327248,7.404706563027342,18.083906018460464
SV_NewYork_40.7373_-73.9934.tif,5,57.97953414916992,2.915699423360122,4.722631211358984,3.2104992007442585,6.409872964313598
SV_NewYork_40.7373_-73.9934.tif,6,67.38125610351562,4.583567904560812,7.146074656600564,4.18096314695878,8.475919475873875
SV_NewYork_40.7373_-73.9934.tif,7,57.39134216308594,8.042722475241236,9.724753475776064,7.439161276692047,13.056856356674288
SV_NewYork_40.7401_-74.0019.tif,1,16.92092514038086,2.0,2.9975114784984265,3.2281963354224943,4.0400143696396835
SV_NewYork_40.7401_-74.0019.tif,2,18.970197677612305,4.921853085470317,8.0963481454714,4.540444646502524,18.477062733205194
SV_NewYork_40.7401_-74.0019.tif,4,20.804962158203125,2.6481225781937123,4.765160468683104,5.961286904537889,5.522608436373214
SV_NewYork_40.7401_-74.0019.tif,6,21.206972122192383,3.718415451441115,7.29369849275464,7.176466675290039,9.933506129643975
SV_NewYork_40.7401_-74.0019.tif,7,19.546968460083008,3.0687654569951857,5.721000753481784,5.267733573953402,4.637775413507432
SV_NewYork_40.7401_-74.0019.tif,8,21.592578887939453,2.574521743823402,3.6834467502422052,4.829396952774079,3.3760460237352867
SV_NewYork_40.7401_-74.0019.tif,9,55.91417694091797,3.011810403204054,3.2110608557697105,3.75007032658044,3.9815241991166803
SV_NewYork_40.7401_-74.0019.tif,10,35.59162902832031,8.013052553916063,9.161285983051023,7.757652596608723,15.644779962342893
SV_NewYork_40.7401_-74.0019.tif,11,20.93885040283203,3.592570737214036,7.599396176391747,6.933525377526276,8.760873365469175
SV_NewYork_40.7401_-74.0019.tif,12,60.16057586669922,3.0418567359480253,3.3601948595587636,2.119877773157454,4.939058680872642
SV_NewYork_40.7401_-74.0019.tif,13,69.15690612792969,4.1468049573331855,6.199593507970272,4.847387506100022,7.933679565916632
SV_NewYork_40.7401_-74.0019.tif,14,46.829246520996094,4.433966320926555,6.9296067391447265,5.953788393220228,10.664360905435942
SV_NewYork_40.7401_-74.0019.tif,15,21.108932495117188,2.087858167183253,5.163265162131131,4.225558189454422,5.799579684373386
SV_NewYork_40.7401_-74.0019.tif,16,27.32585334777832,13.432896060559539,14.361263965111204,18.4605326776249,23.053586732169425
SV_NewYork_40.7401_-74.0019.tif,17,13.287511825561523,2.0203287179823324,4.188393305439264,5.574599460803527,3.6873409571030296
SV_NewYork_40.7401_-74.0019.tif,18,65.43586730957031,4.887301217994638,8.23838911206727,5.8738065378983615,8.202127390837399
SV_NewYork_40.7401_-74.0019.tif,19,0.0,3.261897709429034,5.864224692331971,3.954187954523624,5.969230475885718
SV_NewYork_40.7401_-74.0019.tif,20,29.851715087890625,3.0113823872767203,2.9712578560553307,3.088491040118761,3.1565937221547125
SV_NewYork_40.7401_-73.9989.tif,0,33.881324768066406,4.436907797322093,5.992709574948687,5.0649722731373386,10.616611527570297
SV_NewYork_40.7401_-73.9989.tif,1,58.83625030517578,4.555571868951607,4.0901610751557405,3.095797643580914,6.4005526887760915
SV_NewYork_40.7401_-73.9989.tif,2,21.50731086730957,2.0494485886508134,2.443620030744098,2.0,3.1565937221547125
SV_NewYork_40.7401_-73.9989.tif,3,19.108104705810547,5.760663004436348,7.491477902355017,5.691018712058999,7.0982008252118645
SV_NewYork_40.7401_-73.9989.tif,4,45.18081283569336,6.13806027672702,8.009099330135268,6.991101066033758,11.04830406563403
SV_NewYork_40.7401_-73.9989.tif,5,50.302696228027344,4.00697632420973,4.576067670820575,5.053589565992921,8.112705743094631
SV_NewYork_40.7374_-74.0052.tif,0,13.36674976348877,3.6434907905854708,2.643832555627049,2.0,3.8949028202286557
SV_NewYork_40.7374_-74.0052.tif,1,21.597816467285156,5.390523259881694,9.24011101590214,5.615139131703175,17.497899390389268
SV_NewYork_40.7374_-74.0052.tif,2,20.618057250976562,5.489731521018244,9.307486809578966,5.779337553699806,13.260775112363987
SV_NewYork_40.7374_-74.0052.tif,3,21.949909210205078,4.707067655419412,5.264835937080225,3.6440766523446126,7.380609157348766
SV_NewYork_40.7374_-74.0052.tif,4,16.170433044433594,2.0,2.6886630449204976,2.0,3.530583291578591
SV_NewYork_40.7374_-74.0052.tif,5,14.080827713012695,2.0,2.440180358938805,2.0,3.2721476613105507
SV_NewYork_40.7343_-73.9798.tif,0,37.52723693847656,8.595733883444868,13.23270406547766,14.580677614528904,6.234006996050921
SV_NewYork_40.7343_-73.9798.tif,1,60.598392486572266,8.552613214591261,10.494794230490708,9.853397120944893,10.52241716256112
SV_NewYork_40.7343_-73.9798.tif,3,39.6632080078125,18.458192901958448,17.09721445636019,18.538072236975992,13.044247137870743
SV_NewYork_40.7343_-73.9798.tif,4,39.26020050048828,20.95110131630704,18.088340120401874,20.703851738815057,13.090505704635142
SV_NewYork_40.7343_-73.9798.tif,5,40.90010452270508,17.436677194941716,17.295091694846143,18.741187859232255,12.846307727956859
SV_NewYork_40.7343_-73.9798.tif,6,41.0880241394043,20.0615845195074,18.206270416980484,25.791135749367893,17.89545831732534
SV_NewYork_40.7343_-73.9798.tif,7,41.82210159301758,20.535435930840492,20.3122316636831,26.136837049385868,11.31190678139293
SV_NewYork_40.7343_-73.9798.tif,8,43.83342361450195,22.883207603630893,19.523870152414155,27.854623194464814,33.91135913394925
SV_NewYork_40.7343_-73.9798.tif,9,42.41667175292969,21.90398904553866,24.977149958688734,45.14614520858423,11.437010760114074
SV_NewYork_40.7343_-73.9798.tif,10,42.11443328857422,21.632941071399646,24.39320032115128,25.813231271866353,11.857503879413894
SV_NewYork_40.7343_-73.9798.tif,11,39.177528381347656,12.019148178269976,19.508819760235166,15.418308487152984,5.782440577247917
SV_NewYork_40.7345_-73.9971.tif,0,16.826644897460938,2.0,3.981288538775528,3.6665370375293955,2.0335605743626517
SV_NewYork_40.7345_-73.9971.tif,1,19.938085556030273,2.0,4.313179831569617,3.804662801529725,6.133974416216539
SV_NewYork_40.7345_-73.9971.tif,2,18.12091827392578,2.0,3.1814893478805533,2.4885088992886315,3.996340190213497
SV_NewYork_40.7345_-73.9971.tif,3,52.81280517578125,2.7836875265157683,3.006528472588266,2.0833003313235294,4.096365077552563
SV_NewYork_40.7345_-73.9971.tif,4,32.74739074707031,2.423098478105917,4.588229525081748,2.8540615656092565,5.211785438121837
SV_NewYork_40.7345_-73.9971.tif,5,23.45094108581543,4.676146310463667,8.71303859868328,5.593529425352809,10.455951032587071
SV_NewYork_40.7345_-73.9971.tif,6,23.171987533569336,5.619429952060149,9.552622849798201,12.358712002248838,12.993644718303255
SV_NewYork_40.7345_-73.9971.tif,7,46.480247497558594,8.349885077409894,10.050180559807758,14.109417545306917,10.628160432632702
SV_NewYork_40.7345_-73.9971.tif,8,19.998807907104492,2.0,4.604130527416563,4.795190908059743,6.220004278199762
SV_NewYork_40.7345_-73.9971.tif,9,67.81363677978516,6.533861756312638,9.559659516272713,5.765086473590245,11.700329386545917
SV_NewYork_40.7345_-73.9971.tif,10,34.85457992553711,4.400601296051831,5.6767783288860905,3.5230909525063887,6.2252307655834676
SV_NewYork_40.7345_-73.9971.tif,11,36.29846954345703,3.861338117847965,5.241858738182889,5.197729739348521,6.391090517490413
SV_NewYork_40.7345_-73.9971.tif,12,71.00672149658203,4.110983896575857,4.786308487539063,10.417691549165252,7.489984814512515
SV_NewYork_40.7359_-73.9953.tif,0,65.38722229003906,2.480513254013461,5.570951661144872,3.4319521064276057,7.077728156293432
SV_NewYork_40.7359_-73.9953.tif,1,72.0811538696289,4.603641213774302,8.574922419637376,5.359721294004023,9.033564481730693
SV_NewYork_40.7359_-73.9953.tif,2,50.01439666748047,2.0,3.0634785050807216,2.0,4.255315788697674
SV_NewYork_40.7359_-73.9953.tif,3,82.86904907226562,2.044257735460395,3.5239895850716976,2.0,5.181476977992914
SV_NewYork_40.7359_-73.9953.tif,4,43.34075164794922,4.996547244400751,7.69701209670187,5.473435104712347,9.284828179740856
SV_NewYork_40.7359_-73.9953.tif,5,32.764930725097656,4.472394571169029,7.540436922572871,5.110720084563072,8.853457237283198
SV_NewYork_40.7359_-73.9953.tif,6,50.65708923339844,4.439002882337934,7.7066109680870465,4.076393281439686,7.804890460016159
SV_NewYork_40.7359_-73.9953.tif,8,33.08491516113281,5.494743059386775,9.139766962444309,4.737265238777568,19.15910471863792
SV_NewYork_40.7359_-73.9953.tif,9,23.47522735595703,4.0422944632843825,8.450223923080404,5.316331122542142,16.47026774442591
SV_NewYork_40.7359_-73.9953.tif,10,61.003787994384766,4.506119486993023,5.039966679270695,3.7935467166675374,6.810479595543686
SV_NewYork_40.7335_-74.0053.tif,0,22.70218276977539,7.18346488744995,9.174916226967706,7.5347136472877265,16.094229296770227
SV_NewYork_40.7335_-74.0053.tif,1,19.870864868164062,5.95640910922816,7.738411353369943,6.224037736352711,9.880986372795583
SV_NewYork_40.7335_-74.0053.tif,2,21.85489845275879,2.0,3.5612047577478654,4.644525824065483,3.3080963104134846
SV_NewYork_40.7335_-74.0053.tif,3,22.2978572845459,5.337043347762045,8.390595762709955,6.4822597421334045,10.694213992166107
SV_NewYork_40.7335_-74.0053.tif,4,21.314674377441406,9.26127517555786,10.948122595891782,5.982506218168519,13.959726891885037
SV_NewYork_40.7335_-74.0053.tif,5,12.792819023132324,2.73552586220619,3.7795751601914924,2.0,5.587292121008716
SV_NewYork_40.7335_-74.0053.tif,6,12.223237991333008,4.552941129132557,4.8511341862932476,4.422179097831293,9.379691880142918
SV_NewYork_40.7335_-74.0053.tif,7,19.47365379333496,2.940768821505605,4.423699338146967,3.362291493369657,7.548752275077653
SV_NewYork_40.7335_-74.0053.tif,8,17.667068481445312,2.79136401016242,2.2992552748505393,2.0,3.1565937221547125
SV_NewYork_40.7387_-73.9915.tif,0,59.312103271484375,16.433462799437454,12.656332372931098,18.396289457911152,24.447637569160005
SV_NewYork_40.7387_-73.9915.tif,1,43.43186569213867,11.074081791441854,11.291993928475733,11.15748680513959,21.337775286033096
SV_NewYork_40.7387_-73.9915.tif,2,38.142459869384766,6.277510542059779,6.414233329552696,5.255459354383001,10.998597323808093
SV_NewYork_40.7387_-73.9915.tif,3,39.686500549316406,6.678647199252835,6.493467172479079,6.349946745509614,11.833359289024132
