tile_id,true_max,true_p90,true_p95,true_p99,frac_15,frac_20,frac_30,frac_40,bld_frac,bld_mean,oracle_scale,scene_mae_depth,scene_rmse_depth,scene_bias_depth,scene_mae_rgbd,mae_15_depth,mae_20_depth,mae_30_depth,mae_40_depth
SV_NewYork_40.7345_-73.9990.tif,68.37654,30.947876,48.399925,57.965523,0.4178810119628906,0.21966934204101562,0.11168670654296875,0.05875396728515625,0.5382957458496094,22.549154,1.4688950748729162,12.161443591100781,19.001235192613176,-12.100668619442551,12.108292051140483,26.2567570579208,33.770477788269076,43.24459647556994,52.20600745176022
SV_NewYork_40.7402_-74.0089.tif,52.97644,26.820183,33.120277,47.60666,0.33679962158203125,0.1980133056640625,0.062374114990234375,0.0129852294921875,0.517913818359375,19.362423,4.232465211145524,9.293503674432982,14.41760197178187,-9.011397734588254,9.9576627772384,22.270462658202433,26.631457888742798,35.7661725470825,47.60421755578326
SV_NewYork_40.7388_-74.0034.tif,63.37493,23.359695,27.871775,58.74401,0.34189605712890625,0.20736312866210938,0.04595947265625,0.03969573974609375,0.4839515686035156,20.696133,-0.9761575350757856,9.955431052553411,16.289223037957107,-9.916031560259341,9.857956567753204,24.461295372335154,28.556384388033358,50.51426512633067,52.9946264857224
SV_NewYork_40.7371_-73.9783.tif,82.366905,44.273132,44.745094,74.27269,0.16728973388671875,0.15369796752929688,0.14206695556640625,0.1322021484375,0.23769378662109375,34.75602,5.515142171354084,7.728825186284352,18.272306622764837,-6.7216272346544965,7.18891266467451,40.47412714065261,42.58302437996257,44.245825130114135,45.12494575110987
SV_NewYork_40.7333_-73.9872.tif,74.282104,28.235907,36.053123,52.787083,0.42279815673828125,0.3165435791015625,0.0826416015625,0.0410614013671875,0.4743614196777344,23.891886,6.779208423133515,10.052094847847052,16.001848896433064,-9.683350308699467,10.553584392363716,22.531728350838325,24.812303529578067,36.3376030693724,41.09964846058838
SV_NewYork_40.7400_-73.9901.tif,95.61286,55.47781,76.78307,91.9438,0.4549903869628906,0.43862152099609375,0.3857002258300781,0.28221893310546875,0.483123779296875,44.694935,4.176276126589793,21.494366624542636,33.857875562093405,-21.488510818154577,21.578723077277026,46.682238589666596,47.774694107993035,50.961770815637884,56.620458859865586
SV_NewYork_40.7343_-73.9783.tif,61.698463,39.782887,40.583473,44.20994,0.18983078002929688,0.18558120727539062,0.172515869140625,0.07561492919921875,0.202667236328125,36.559902,8.448630855884824,7.1457007355970905,16.25765926126395,-7.00067622164285,5.676522232236419,36.7287267246684,37.18759258429954,38.03038921855419,39.7684729401253
SV_NewYork_40.7346_-74.0053.tif,57.85434,22.031769,23.361954,46.26728,0.3232002258300781,0.21562957763671875,0.02973175048828125,0.019439697265625,0.4912605285644531,18.23392,2.8345102238736737,8.969368730181497,14.135666976726961,-8.968189051134845,8.965284724369083,22.420109930634418,24.819048428241516,42.895795363897925,47.602133411214794
SV_NewYork_40.7400_-73.9834.tif,83.635216,43.879044,53.836906,73.56438,0.40712738037109375,0.3605155944824219,0.186431884765625,0.11211013793945312,0.4622344970703125,30.872599,3.6902969160734753,13.137261758179893,21.37169899971314,-11.582870647390047,14.136970762771314,29.535974478756284,31.071107664230535,41.89897703288749,50.29388113347753
SV_NewYork_40.7374_-74.0071.tif,61.962963,21.217005,22.516678,27.105621,0.3340339660644531,0.16245651245117188,0.005420684814453125,0.005184173583984375,0.4690666198730469,17.716764,-1.231354014346905,8.321631164094551,12.833655731071659,-8.32019665734957,8.293984544298441,20.276824095389294,23.282185151341494,50.06234709596999,50.73661849461151
SV_NewYork_40.7402_-74.0052.tif,61.24158,24.928953,41.472782,50.74528,0.3182868957519531,0.205963134765625,0.07011032104492188,0.0598907470703125,0.4241142272949219,22.028126,11.251391864308957,9.349769501898741,16.209669763370282,-9.347982737048001,9.352630596815935,26.046993324506897,30.58246043717024,44.04974322459881,45.93634536609572
SV_NewYork_40.7400_-73.9797.tif,98.85864,51.60096,59.01463,88.94614,0.27512359619140625,0.23200607299804688,0.18242263793945312,0.13934707641601562,0.40526580810546875,31.611279,29.141054693437702,11.102332416379118,21.671299617612014,-10.413364101147678,11.128039071432259,36.03863753216232,40.255236712696956,46.025259811616785,50.781910060780554
SV_NewYork_40.7387_-73.9971.tif,100.61981,45.609303,54.105488,67.504395,0.4386940002441406,0.3599205017089844,0.22427749633789062,0.14568328857421875,0.512725830078125,30.796572,9.949528486549218,15.493832934885972,24.717012352160523,-15.395384519140892,15.579992372253887,33.43684369737119,37.27222988143559,45.69641674682729,51.98151572597226
SV_NewYork_40.7402_-74.0034.tif,87.93559,24.83992,40.352077,50.807407,0.3819122314453125,0.24080276489257812,0.07404327392578125,0.0526580810546875,0.4813995361328125,22.115242,1.8182954462810512,10.646609314392856,17.28320466727886,-10.64520196583308,10.573698917004606,25.101558739748263,29.197810045133014,44.69052372495177,48.71964532901928
SV_NewYork_40.7358_-73.9902.tif,144.93002,73.89081,81.13092,95.40534,0.3616371154785156,0.3303871154785156,0.2920036315917969,0.25955963134765625,0.3920402526855469,50.286964,19.411022474629196,19.228828729059913,34.31742584895983,-18.724223662566548,19.489670911718115,51.916901995813625,55.082398653725484,59.12402497284046,62.434663412633185
SV_NewYork_40.7387_-73.9934.tif,87.966446,58.551407,74.39952,83.99384,0.530853271484375,0.49816131591796875,0.40164947509765625,0.31404876708984375,0.5548477172851562,43.248497,6.737548193335937,23.266391055136232,33.754491871221774,-23.176814007044545,23.998465173294683,43.38157803209434,45.02472980082762,49.743857793467484,53.734674455578855
SV_NewYork_40.7400_-73.9815.tif,98.86046,40.889603,55.31484,88.94713,0.3528900146484375,0.2759208679199219,0.168975830078125,0.110260009765625,0.4533729553222656,30.050644,13.516073911771851,11.182207216550694,20.654930874766286,-10.366398228928412,11.586557665650997,28.880801043213616,33.03853539385254,42.64446212400958,51.7683552431342
SV_NewYork_40.7343_-73.9798.tif,60.61927,38.678375,39.84279,43.621502,0.20199966430664062,0.19733047485351562,0.18264007568359375,0.037445068359375,0.21619415283203125,35.44231,10.893465323777114,7.1974686831045105,15.702992988823748,-6.77383044510178,5.639268479458266,34.085526931022706,34.51828929589006,35.2562676486203,39.32468746062045
SV_NewYork_40.7372_-73.9834.tif,60.668167,34.80182,46.895,54.535324,0.36145782470703125,0.24098968505859375,0.13797760009765625,0.09096527099609375,0.4818992614746094,24.216928,5.507222365683696,10.082343273888446,17.131645802944806,-9.19014779532145,11.299489600597482,24.336765715512346,30.965463560389374,38.2969008006486,42.791180367137734
SV_NewYork_40.7358_-73.9816.tif,76.162254,30.907522,37.427517,48.314735,0.20746994018554688,0.15552902221679688,0.10052108764648438,0.039691925048828125,0.3485908508300781,22.455381,13.099060521711165,7.387349463876085,14.790688726293022,-7.113051166018768,6.8224282120425475,28.812631197256206,32.96472577468357,38.55731403953947,43.65552606629974
SV_NewYork_40.7334_-73.9972.tif,106.04056,48.427357,57.794308,71.11439,0.3812828063964844,0.26723480224609375,0.18789291381835938,0.12215805053710938,0.4855613708496094,29.238577,2.0564476202942115,13.748789935082225,23.137421075550918,-13.251734933955616,13.96563933273555,33.13170608546567,39.657002554795504,47.10854902971056,53.34238233628262
SV_NewYork_40.7344_-73.9853.tif,71.25757,28.356659,36.68347,58.98749,0.280731201171875,0.20270538330078125,0.0875091552734375,0.04494476318359375,0.3084068298339844,27.443802,4.826315529447925,7.560460542663467,15.38714038587294,-6.885163057999168,8.129978623774079,25.007626421085646,28.684026654350173,42.70033110415143,52.541171426945795
SV_NewYork_40.7359_-73.9971.tif,88.79748,44.569782,50.174213,81.64736,0.4316062927246094,0.3048858642578125,0.2060546875,0.1234893798828125,0.5077323913574219,29.089212,4.284137836252276,14.250869353574492,22.346434756732894,-13.885155916005814,14.575925149732278,30.75064036620312,36.15329647491262,42.20470900240599,48.57272989321539
SV_NewYork_40.7402_-74.0071.tif,63.152294,24.044683,31.134348,51.683434,0.2897071838378906,0.18009567260742188,0.059539794921875,0.046047210693359375,0.443389892578125,20.075254,8.598335499690702,8.764111502381043,15.084667044987317,-8.759409495100675,8.912062733379763,24.70095351557675,29.17123340560529,43.28737114127346,46.91872746550553
SV_NewYork_40.7344_-73.9835.tif,76.1577,37.89827,51.262093,67.459305,0.3150138854980469,0.2738761901855469,0.13939285278320312,0.090240478515625,0.38857269287109375,29.712542,2.1966621382034375,10.590322796046305,19.776519574234403,-10.142243689995851,10.936122656959261,30.904218909373082,33.291407274082076,46.37161152057319,52.497369315270916
SV_NewYork_40.7385_-73.9797.tif,82.370674,53.866405,69.60362,77.73679,0.3143272399902344,0.2616767883300781,0.22055435180664062,0.1428375244140625,0.39362335205078125,35.626232,37.40247214366256,13.637099249462402,25.746025150981147,-13.514743458787423,13.330761238521024,40.6576366660599,45.59479273331997,49.79086084461657,59.94260109463525
SV_NewYork_40.7400_-73.9871.tif,95.74151,50.615944,64.040535,76.60701,0.3833732604980469,0.35247039794921875,0.272857666015625,0.20842742919921875,0.40937042236328125,39.491287,27.91580734345788,14.876060473999807,25.438842855168684,-13.888485161569339,15.606422627599532,37.04203437990259,38.911878013315686,44.79284030639428,49.410370690296844
SV_NewYork_40.7360_-74.0053.tif,48.67867,21.684553,22.49642,23.404156,0.3393096923828125,0.18661117553710938,0.001560211181640625,0.00145721435546875,0.5503082275390625,16.773048,-1.1337868058405827,9.241978450685016,13.029716719528304,-9.240901726221338,9.240935030302342,20.05305004619884,21.9755500576505,44.36687535759373,45.05877344908451
SV_NewYork_40.7333_-73.9902.tif,87.84418,37.839584,46.670715,69.69693,0.38152313232421875,0.3030052185058594,0.1475067138671875,0.08277511596679688,0.462799072265625,27.307148,2.6942994463084347,12.441628572669224,20.92586320422283,-12.425236486966462,12.257640930743987,30.426431886094463,33.644771873224876,44.55479267049596,52.864307648807305
SV_NewYork_40.7335_-74.0072.tif,48.32762,21.251167,22.790653,27.101336,0.30525970458984375,0.17372512817382812,0.001117706298828125,0.0009613037109375,0.4825935363769531,16.945034,0.3764939893823749,8.19051861110949,12.46064248041523,-8.189161303564994,8.174459330881067,20.539428038352863,22.763806550479746,43.68601316904352,45.436047691629184
SV_NewYork_40.7358_-73.9871.tif,96.886185,39.25935,53.16644,87.18065,0.3692970275878906,0.2674140930175781,0.14677047729492188,0.09569168090820312,0.4226341247558594,28.818972,5.627930914153942,10.918893209534025,19.907484144107034,-9.710516103257778,11.889830857921925,26.909605910716248,32.19692920238613,45.299982155830435,52.35498318786393
SV_NewYork_40.7333_-73.9853.tif,60.57811,28.45113,37.207554,52.68707,0.3428688049316406,0.2325592041015625,0.09125518798828125,0.04628753662109375,0.4423408508300781,23.043222,9.736517165626596,7.631423738484029,12.518889295835164,-5.12623192512253,8.201971580153963,17.69288705307743,20.942580251341052,28.378669706779213,33.71121070722715
SV_NewYork_40.7373_-73.9989.tif,69.38295,42.14605,48.259876,57.419773,0.3668327331542969,0.2882652282714844,0.15808486938476562,0.11293792724609375,0.45943450927734375,27.533041,-6.138818959960004,12.298974645345854,20.84292116964503,-12.021469449434562,12.582324218534385,30.702376375722924,34.345977113288605,45.03163778129755,49.84947714600966
SV_NewYork_40.7372_-73.9871.tif,96.886185,43.8911,53.202114,87.18115,0.3871116638183594,0.2729301452636719,0.16222381591796875,0.111480712890625,0.4372825622558594,29.423748,4.842307894646273,12.650321638996804,22.267890658610973,-12.300137486547603,12.718190730732811,30.981980791808542,37.52700870614447,48.06524221964749,54.148463408581556
SV_NewYork_40.7334_-73.9953.tif,80.13694,39.26847,46.235126,70.91151,0.44567108154296875,0.3527641296386719,0.234344482421875,0.0922393798828125,0.5071487426757812,28.894777,-1.0547840323583484,14.393480228553788,22.058245187607003,-14.068775535966989,14.321827450940994,30.750237192452037,33.84283650772839,39.6738342203329,47.64035220091991
SV_NewYork_40.7344_-73.9902.tif,144.93036,69.54744,78.759026,92.28248,0.36881256103515625,0.3468971252441406,0.2624664306640625,0.20124435424804688,0.435150146484375,43.30017,17.62561498542744,18.69902328542554,33.277491488299944,-18.38466920699754,18.63316504724811,48.77405802695766,50.769348138695946,59.64375015744359,67.21659113424117
SV_NewYork_40.7335_-74.0035.tif,57.853336,21.867783,29.716839,47.303986,0.3125190734863281,0.1634368896484375,0.045787811279296875,0.025417327880859375,0.489410400390625,18.916275,-2.9842251397094355,9.271075661380241,14.744546578187915,-9.269935315128395,9.236980092500648,23.293583243704557,28.199453163573114,41.3970408160672,47.7873506330397
SV_NewYork_40.7372_-73.9916.tif,99.73983,35.652985,51.666336,78.245964,0.20771408081054688,0.1800689697265625,0.12174606323242188,0.0937957763671875,0.21986770629882812,38.987083,-12.574967803802117,8.453766780791437,20.49609953394047,-8.447889820679269,8.579583806035732,40.20548161845017,43.498686180833936,52.97775909473479,58.67640770786954
SV_NewYork_40.7401_-73.9989.tif,68.70245,32.450035,39.147297,54.706593,0.4841270446777344,0.4061546325683594,0.11341476440429688,0.0341033935546875,0.5571250915527344,24.205233,-3.96323744462128,13.494240067999407,19.473805000789113,-13.493248160589896,13.283184563185738,26.262779650410558,27.885838615899626,39.22719812495776,48.31778787081121
SV_NewYork_40.7374_-74.0089.tif,55.2766,23.9568,28.640972,48.14992,0.3296394348144531,0.1833343505859375,0.04685211181640625,0.029331207275390625,0.5261497497558594,19.010977,3.831597045712892,9.9507264846963,15.253863603305376,-9.940075139287313,10.009562151504786,23.47864533391224,28.071941567781494,41.94079992636431,46.36898064004921
SV_NewYork_40.7385_-73.9783.tif,83.77678,44.975185,70.82621,81.433624,0.2651176452636719,0.23731231689453125,0.18768692016601562,0.12572097778320312,0.39887237548828125,32.48052,5.595048363371148,12.943858369728982,25.335005980501542,-12.894085006612421,12.902653074012543,43.85734459205295,47.02231624926261,53.00419007098039,62.93739280714019
SV_NewYork_40.7358_-73.9834.tif,76.15806,26.695278,51.35309,68.16309,0.30236053466796875,0.18651199340820312,0.08967208862304688,0.070220947265625,0.4607391357421875,23.533943,0.4786608703744178,9.95344684970638,18.507989108526232,-9.402798942295279,10.79222095727706,27.1907565894268,35.913147174641004,52.219727482229835,57.412991953280965
SV_NewYork_40.7373_-73.9934.tif,87.32231,54.016003,62.63985,76.34049,0.40236663818359375,0.3759918212890625,0.2626533508300781,0.21576690673828125,0.42364501953125,40.546394,20.482517220343816,16.553963961801756,27.650491451385555,-16.409345559463656,17.12020464730675,40.5481257323704,42.136144631712334,49.55386902583327,52.66250249821114
SV_NewYork_40.7346_-74.0108.tif,68.08157,30.177946,54.311794,58.621063,0.24729537963867188,0.18540191650390625,0.10279464721679688,0.08007049560546875,0.32938385009765625,27.030273,8.216288070272205,8.964787328008521,18.356979308667093,-8.835719410373972,8.855082164513117,32.795371972030416,37.90733418713765,49.57143623574088,54.34968998551025
SV_NewYork_40.7373_-73.9971.tif,81.74205,47.407734,53.88473,67.54256,0.4798545837402344,0.4259376525878906,0.24009323120117188,0.15398788452148438,0.5510292053222656,31.487663,2.4956301228316216,17.333556187235175,25.977528602837637,-17.324995654429863,17.261027868791103,34.52351059874135,36.56920312430256,46.038256387453,51.81019065076541
SV_NewYork_40.7359_-73.9934.tif,87.26514,41.58584,50.660633,75.67832,0.423492431640625,0.4085693359375,0.22931671142578125,0.1226959228515625,0.464935302734375,33.084126,9.208669950043394,15.29352945281223,24.70139086318408,-15.289592625302078,15.313748356248876,35.28866522456262,35.949085221796864,44.15594663203225,51.88388453011164
SV_NewYork_40.7388_-74.0052.tif,62.002285,22.019154,30.21902,51.00692,0.3209037780761719,0.184478759765625,0.053073883056640625,0.047969818115234375,0.5241355895996094,19.574959,-0.5772395058007762,10.270955931591395,16.27444801379374,-10.269738303089673,10.17612522284848,24.67944030081566,29.696641894253204,48.56898193158522,50.340763717377335
SV_NewYork_40.7333_-73.9835.tif,63.63604,36.886497,38.678013,50.28028,0.27481842041015625,0.2316131591796875,0.129730224609375,0.04659271240234375,0.3726234436035156,25.421827,3.7100730168463136,8.50038432100766,15.778735774369242,-8.028659802312418,8.521535266836079,27.680668884008536,29.891131294684868,36.7625110634025,43.72462687181047
SV_NewYork_40.7346_-74.0071.tif,55.775925,22.068687,26.005527,44.694702,0.32440185546875,0.20593643188476562,0.0124664306640625,0.010986328125,0.5007438659667969,17.968376,-4.108979024726428,9.009779416821504,13.76928420931304,-9.008495269152867,8.991901817618585,21.869875839225934,24.24634172576244,46.14185332650622,47.678983902776395
SV_NewYork_40.7359_-73.9953.tif,88.79295,50.259346,60.93568,81.898056,0.4563941955566406,0.4319953918457031,0.2885704040527344,0.20641326904296875,0.5047225952148438,37.37805,5.182370352612971,18.48746161008019,28.89292325954676,-18.313954129400873,18.682266296356882,39.43835397582227,40.67600287227002,48.570406237949854,53.82763078879767
SV_NewYork_40.7359_-73.9990.tif,62.074665,28.627474,30.989468,41.14465,0.3790435791015625,0.2382354736328125,0.07423782348632812,0.01029205322265625,0.5111122131347656,20.51645,-2.808058996311274,10.481775639571124,15.806055712426222,-10.404081506236507,10.490697625335638,23.7288597028695,27.208914655954864,34.34524423421324,49.1347984718498
SV_NewYork_40.7373_-73.9953.tif,87.32394,58.03914,69.039375,77.02745,0.4719352722167969,0.4573097229003906,0.32843780517578125,0.24628067016601562,0.52752685546875,40.37218,9.325305030289886,19.827120830233163,30.066074768874035,-19.62671722430967,20.616549527326207,40.577753715244256,41.427381473487436,48.199192801355025,53.22647685129804
SV_NewYork_40.7357_-73.9783.tif,61.699223,43.79058,44.280853,46.497627,0.18230056762695312,0.17879104614257812,0.167999267578125,0.13978195190429688,0.19381332397460938,39.62249,9.092553663201457,7.144032436137961,16.610687074145307,-7.01047886540673,6.308058339469159,38.346915121142885,38.7741365579426,39.61654247064573,40.33667890612188
SV_NewYork_40.7357_-73.9797.tif,60.61852,43.482765,44.045826,45.76503,0.20045852661132812,0.19638824462890625,0.18251800537109375,0.10971832275390625,0.21363067626953125,37.81557,27.4991111221746,7.2898643608399585,15.88210008015283,-6.795771316391981,5.929523843342995,34.681735311467115,35.080914334334196,35.831904025816115,36.83804186892277
SV_NewYork_40.7358_-73.9853.tif,96.8845,36.31622,51.6693,70.22081,0.3358154296875,0.20674514770507812,0.13594436645507812,0.08704757690429688,0.3870124816894531,28.53131,-4.10161398611496,10.467904378568129,20.103234367279534,-10.01619708563909,10.958969681094018,28.948987340538043,37.757629661315,47.357502941749345,56.06848257433471
SV_NewYork_40.7386_-73.9815.tif,83.64023,47.437714,65.70612,77.56893,0.3793067932128906,0.2977142333984375,0.21851730346679688,0.16641998291015625,0.4496192932128906,33.0899,20.81459374070143,12.739312731725242,22.49872904870494,-12.098588885791859,13.110429163604202,31.184261031210724,35.86335207439488,42.355451227525016,48.01135237544808
SV_NewYork_40.7373_-74.0020.tif,64.09875,23.881172,37.71292,58.884716,0.2751121520996094,0.163726806640625,0.07555007934570312,0.04828643798828125,0.4227333068847656,21.366436,-0.2940128783662965,9.048103478166857,16.295558450761476,-9.03482077803598,9.043037087858607,26.909227916744612,33.548046082731126,45.67017729418166,51.76009645435898
SV_NewYork_40.7387_-74.0020.tif,69.18581,37.10383,49.862,60.72042,0.3521003723144531,0.250640869140625,0.11699676513671875,0.09178543090820312,0.4453620910644531,26.242563,17.499713043672653,10.344108413474364,18.552575568775325,-9.934265425087116,10.683762666342833,26.29083065614737,30.869302660973513,45.93363788105875,49.795833083935264
SV_NewYork_40.7358_-73.9916.tif,101.14806,47.672977,74.20037,90.57154,0.29306793212890625,0.28630828857421875,0.1858062744140625,0.1142120361328125,0.3063011169433594,42.573338,16.965297371207193,13.043710130765849,26.74199250904032,-13.042168348041756,13.03039723302255,44.12930922298337,44.74074417808964,54.97963030259822,67.81325626573468
SV_NewYork_40.7386_-73.9834.tif,83.639206,41.72812,50.72682,73.61917,0.38626861572265625,0.33934783935546875,0.20406341552734375,0.13903427124023438,0.45973968505859375,30.919376,19.006749543945823,10.865981950047399,18.31450462101963,-9.154618474394802,11.274198095021813,24.559406089071388,26.55586831655122,34.39820275304051,39.34248419360134
SV_NewYork_40.7344_-73.9871.tif,74.282104,28.28596,39.087933,55.229218,0.35675811767578125,0.2765464782714844,0.08588409423828125,0.0435333251953125,0.3981895446777344,25.191444,5.2566748237183285,8.414845153200869,15.197719143119643,-7.785322893299924,9.351206623499134,22.08419324871172,24.615535216847935,38.788325801207336,48.19994970897955
SV_NewYork_40.7345_-74.0020.tif,61.30033,20.518751,27.520613,50.710075,0.2629890441894531,0.12903976440429688,0.044933319091796875,0.03092193603515625,0.4739837646484375,17.726004,17.826518144902746,8.075265828422905,13.629200368367705,-7.9036403805529485,8.394606931786516,22.664539561026157,28.445847826477646,42.59838476208652,46.84817895358894
