tile_id,comp_idx,true_p95,true_max,pred_p95_phase18,pred_p95_oots
SV_NewYork_40.7334_-73.9972.tif,15,0.0,0.0,3.345444909714182,3.2964745565415976
SV_NewYork_40.7401_-73.9934.tif,0,52.35653305053711,52.35750198364258,2.0161855050861384,3.0919349503226545
SV_NewYork_40.7401_-73.9934.tif,1,43.75325012207031,43.767520904541016,3.4676159838429124,4.19170137889797
SV_NewYork_40.7401_-73.9934.tif,2,63.02265548706055,63.05200958251953,5.057390585085745,6.407478476888743
SV_NewYork_40.7401_-73.9934.tif,3,53.70410919189453,54.2696533203125,5.646273966223898,6.138035795530158
SV_NewYork_40.7401_-73.9934.tif,4,45.391510009765625,45.4140510559082,7.655650342473098,8.448115505868795
SV_NewYork_40.7401_-73.9934.tif,5,86.50186920166016,87.96581268310547,11.305738227464492,10.907630480470573
SV_NewYork_40.7401_-73.9934.tif,6,48.85090255737305,48.85789108276367,3.153373949853423,4.223116157630877
SV_NewYork_40.7401_-73.9934.tif,7,54.236812591552734,54.277584075927734,2.9320740489539645,4.137406920726941
SV_NewYork_40.7401_-73.9934.tif,8,40.599708557128906,48.65139389038086,6.155301592998606,7.117821079986606
SV_NewYork_40.7401_-73.9934.tif,11,35.389495849609375,35.40036392211914,4.768922675032986,5.485321172618777
SV_NewYork_40.7401_-73.9934.tif,12,24.671863555908203,24.673994064331055,3.6076155130853653,4.172453438802363
SV_NewYork_40.7402_-74.0071.tif,0,43.01411056518555,43.97367858886719,26.63067945589351,24.34262231447859
SV_NewYork_40.7402_-74.0071.tif,1,26.42947006225586,26.4405517578125,3.232692816830319,3.433570830783757
SV_NewYork_40.7402_-74.0071.tif,2,24.69733428955078,24.71354103088379,3.685819280469853,3.7042754845079626
SV_NewYork_40.7402_-74.0071.tif,3,17.029478073120117,17.03008270263672,2.0,2.0
SV_NewYork_40.7402_-74.0071.tif,4,24.6867733001709,24.716615676879883,2.0,2.778452301523716
SV_NewYork_40.7402_-74.0071.tif,5,19.086463928222656,19.08906364440918,3.3293995684803797,3.0666857358188153
SV_NewYork_40.7402_-74.0071.tif,7,12.322794914245605,14.030430793762207,2.081470188008364,2.5919304581189913
SV_NewYork_40.7402_-74.0071.tif,8,17.737430572509766,20.378028869628906,6.447316428302181,6.4572968133182576
SV_NewYork_40.7400_-73.9901.tif,0,38.541961669921875,38.578590393066406,4.2564640655009915,5.703851355736425
SV_NewYork_40.7400_-73.9901.tif,1,64.00076293945312,64.04744720458984,4.929515194926237,6.712856742652487
SV_NewYork_40.7400_-73.9901.tif,2,20.56922721862793,32.91319274902344,2.241954562609214,3.7138774053146983
SV_NewYork_40.7400_-73.9901.tif,3,42.07511520385742,42.1092529296875,2.1997314659928637,4.232735049521053
SV_NewYork_40.7400_-73.9901.tif,4,81.19624328613281,93.88541412353516,4.130881326533447,5.803233921570842
SV_NewYork_40.7400_-73.9901.tif,5,50.07282257080078,50.085262298583984,2.7672004102913483,4.625464293628393
SV_NewYork_40.7400_-73.9901.tif,6,46.56621551513672,47.6161003112793,8.324102013152954,8.564329604540383
SV_NewYork_40.7400_-73.9901.tif,7,60.915679931640625,60.92203140258789,2.1831019445828037,3.6803177775377867
SV_NewYork_40.7400_-73.9901.tif,8,95.52305603027344,95.58829498291016,4.700780368428896,5.962300358398546
SV_NewYork_40.7388_-74.0052.tif,0,18.080902099609375,21.50265121459961,11.019247857671987,11.676058744431533
SV_NewYork_40.7388_-74.0052.tif,1,20.502986907958984,23.93186378479004,2.0,2.0
SV_NewYork_40.7388_-74.0052.tif,2,11.77029800415039,11.773320198059082,2.498919670635159,4.207946703812177
SV_NewYork_40.7388_-74.0052.tif,3,13.077634811401367,13.121700286865234,6.182147614738797,7.354628248575936
SV_NewYork_40.7388_-74.0052.tif,4,21.716419219970703,24.506486892700195,12.281646513933069,13.269104238703877
SV_NewYork_40.7360_-74.0071.tif,0,23.415145874023438,23.453580856323242,7.243594876744192,8.901488120832589
SV_NewYork_40.7360_-74.0071.tif,1,21.03554344177246,21.05904769897461,3.8976702707189146,5.55109047006109
SV_NewYork_40.7360_-74.0071.tif,2,29.84608268737793,35.810333251953125,5.75501311140516,7.579430962978882
SV_NewYork_40.7360_-74.0071.tif,3,15.302626609802246,15.30618667602539,2.0,3.7717557875530074
SV_NewYork_40.7360_-74.0071.tif,4,21.93130111694336,21.957679748535156,5.439778106604775,7.008931127338296
SV_NewYork_40.7360_-74.0071.tif,5,12.874813079833984,12.874898910522461,4.596698688730069,5.783115685357763
SV_NewYork_40.7359_-73.9934.tif,0,80.97945404052734,80.9991226196289,3.6817285952003793,5.260465054848663
SV_NewYork_40.7359_-73.9934.tif,1,43.322853088378906,43.40818405151367,4.421256436610007,5.990344437028701
SV_NewYork_40.7359_-73.9934.tif,2,35.109519958496094,41.987361907958984,7.687807940007078,8.837124186188692
SV_NewYork_40.7359_-73.9934.tif,3,40.31735610961914,42.46644592285156,4.140176536307385,6.077761957274926
SV_NewYork_40.7359_-73.9934.tif,4,51.54081344604492,51.58475875854492,10.251431048117702,10.986478919099623
SV_NewYork_40.7359_-73.9934.tif,5,50.79873275756836,50.940120697021484,9.810961443690747,10.425604802602756
SV_NewYork_40.7359_-73.9934.tif,6,33.52233123779297,33.54620361328125,3.8164323237450386,5.237924387813325
SV_NewYork_40.7374_-74.0108.tif,0,29.108720779418945,29.707014083862305,2.4208675762006227,3.4404246552725004
SV_NewYork_40.7374_-74.0089.tif,0,18.345008850097656,18.435152053833008,6.504505878314064,4.89792138426128
SV_NewYork_40.7374_-74.0089.tif,2,49.80441665649414,49.88697052001953,8.968896327685588,7.753251481794355
SV_NewYork_40.7374_-74.0089.tif,3,19.31294059753418,19.346961975097656,2.0,2.0
SV_NewYork_40.7374_-74.0089.tif,4,17.56117057800293,18.470430374145508,8.032788414807293,6.933507550064299
SV_NewYork_40.7374_-74.0089.tif,5,17.599987030029297,17.60651206970215,2.0,2.0
SV_NewYork_40.7374_-74.0089.tif,6,35.88554000854492,35.88898468017578,3.0522758869165294,2.0
SV_NewYork_40.7374_-74.0089.tif,7,13.058879852294922,13.060409545898438,2.0,2.0
SV_NewYork_40.7374_-74.0089.tif,8,17.966753005981445,18.784650802612305,5.600222074757265,4.896990497255608
SV_NewYork_40.7374_-74.0089.tif,9,18.54139518737793,18.57632064819336,4.723503043934709,3.867862846440235
SV_NewYork_40.7374_-74.0089.tif,11,20.793272018432617,20.895437240600586,2.0,2.0
SV_NewYork_40.7374_-74.0089.tif,12,19.241411209106445,19.837717056274414,3.298697508615634,2.5529274860810993
SV_NewYork_40.7335_-74.0035.tif,0,20.34328269958496,20.366050720214844,6.718373471998138,6.491311375667965
SV_NewYork_40.7335_-74.0035.tif,1,17.078786849975586,18.026826858520508,6.672333292188058,7.250518140012743
SV_NewYork_40.7335_-74.0035.tif,3,20.160951614379883,20.18970489501953,6.169529545628315,6.845760899028055
SV_NewYork_40.7335_-74.0035.tif,4,8.191068649291992,8.191926956176758,3.9719794612718786,3.5711098325344883
SV_NewYork_40.7335_-74.0035.tif,5,49.860496520996094,57.3455810546875,11.039428003496248,10.672743511222967
SV_NewYork_40.7335_-74.0035.tif,6,22.01671028137207,22.021669387817383,2.0218590131229437,2.4244041956957627
SV_NewYork_40.7335_-74.0035.tif,7,22.389963150024414,22.407424926757812,8.622414362614624,8.182813425585106
SV_NewYork_40.7335_-74.0035.tif,8,25.33672332763672,25.343690872192383,6.982455420597168,7.040868465842422
SV_NewYork_40.7360_-74.0108.tif,0,23.20299530029297,23.99422836303711,2.0,2.0972889075229304
SV_NewYork_40.7360_-74.0108.tif,1,58.48060607910156,58.55178451538086,3.155490349583375,3.614445082706715
SV_NewYork_40.7360_-74.0108.tif,2,0.0,0.0,3.0828682984558533,3.3026144554382535
SV_NewYork_40.7360_-74.0108.tif,3,16.12262535095215,16.12867546081543,2.3416105203770083,2.6608528458503606
SV_NewYork_40.7360_-74.0108.tif,4,64.89929962158203,68.06610870361328,7.969295898376288,8.07446275160872
SV_NewYork_40.7360_-74.0108.tif,5,17.37257957458496,17.38273048400879,4.5150956204286805,4.820342441093051
SV_NewYork_40.7373_-73.9934.tif,0,85.42652893066406,85.45503997802734,7.555432096209314,7.736132952857871
SV_NewYork_40.7373_-73.9934.tif,1,30.0004940032959,30.011144638061523,2.8293200860791234,3.9170038890716254
SV_NewYork_40.7373_-73.9934.tif,2,50.377532958984375,50.451053619384766,3.753548126790795,4.853600725488916
SV_NewYork_40.7373_-73.9934.tif,3,54.17704391479492,63.09746170043945,5.390272905352277,6.087586414753766
SV_NewYork_40.7373_-73.9934.tif,4,42.54060745239258,42.56031036376953,4.065795488211313,5.310619261368389
SV_NewYork_40.7373_-73.9934.tif,5,42.23561096191406,54.65066909790039,6.942872167622108,7.643265402227453
SV_NewYork_40.7373_-73.9934.tif,6,68.58563995361328,68.61161804199219,5.726053254743748,6.647110377464519
SV_NewYork_40.7373_-73.9934.tif,7,66.7592544555664,67.87528228759766,5.416042553066292,6.100834051965448
SV_NewYork_40.7373_-73.9934.tif,8,56.32450485229492,60.962215423583984,10.253777269897526,10.329352457883312
SV_NewYork_40.7401_-74.0019.tif,0,19.331449508666992,19.331918716430664,2.0,2.0
SV_NewYork_40.7401_-74.0019.tif,1,16.891027450561523,16.892358779907227,2.0,2.0
SV_NewYork_40.7401_-74.0019.tif,2,18.968597412109375,19.023727416992188,5.778586550140204,4.163172839213559
SV_NewYork_40.7401_-74.0019.tif,3,19.432268142700195,19.43882942199707,2.0,2.0
SV_NewYork_40.7401_-74.0019.tif,5,20.80034065246582,20.852346420288086,4.277657084874883,2.762339068050741
SV_NewYork_40.7401_-74.0019.tif,7,21.1845645904541,21.20515251159668,2.5509703930862777,2.0
SV_NewYork_40.7401_-74.0019.tif,8,19.253522872924805,19.25860595703125,3.678847608691923,2.0
SV_NewYork_40.7401_-74.0019.tif,9,19.567258834838867,19.587888717651367,3.1843600784762316,2.0
SV_NewYork_40.7401_-74.0019.tif,10,19.20262908935547,19.217056274414062,2.0,2.0
SV_NewYork_40.7401_-74.0019.tif,11,21.6071834564209,22.035140991210938,4.248666595069687,2.632908153412531
SV_NewYork_40.7401_-74.0019.tif,12,55.87740707397461,55.882083892822266,4.106319813119615,2.0640104825462178
SV_NewYork_40.7401_-74.0019.tif,13,35.11204528808594,41.1487922668457,10.166013748859168,8.144458551102984
SV_NewYork_40.7401_-74.0019.tif,14,20.9400691986084,20.96572494506836,3.6601462206659505,2.7636662323417447
SV_NewYork_40.7401_-74.0019.tif,15,58.55558776855469,58.55940628051758,3.812096699055708,2.650801936040196
SV_NewYork_40.7401_-74.0019.tif,16,25.176864624023438,25.189435958862305,3.219344458296593,2.0465724707114
SV_NewYork_40.7401_-74.0019.tif,17,16.97058868408203,16.980178833007812,2.6999736849129814,2.0
SV_NewYork_40.7401_-74.0019.tif,18,69.11054229736328,69.1866683959961,7.060788954612899,5.613549729773671
SV_NewYork_40.7401_-74.0019.tif,19,21.122135162353516,21.14321517944336,4.9436732345099195,3.743332084858853
SV_NewYork_40.7401_-74.0019.tif,20,53.29248809814453,61.38017272949219,10.071221932704725,8.255008901906605
SV_NewYork_40.7401_-74.0019.tif,21,27.30527687072754,27.44295310974121,18.43317621421388,15.685313324176054
SV_NewYork_40.7401_-74.0019.tif,22,65.43405151367188,65.4464111328125,5.95615699658057,4.899120451189427
SV_NewYork_40.7401_-74.0019.tif,23,47.456844329833984,47.45721435546875,2.0,2.0
SV_NewYork_40.7401_-73.9989.tif,0,33.882164001464844,33.9102783203125,4.504577157348682,4.1130652602689155
SV_NewYork_40.7401_-73.9989.tif,1,58.86884307861328,58.91532897949219,4.154960125793328,4.0228890452322625
SV_NewYork_40.7401_-73.9989.tif,2,19.010385513305664,38.05209732055664,2.821957641025806,3.1377824644309253
SV_NewYork_40.7401_-73.9989.tif,3,25.510549545288086,25.512048721313477,2.0,2.0
SV_NewYork_40.7401_-73.9989.tif,5,19.10856056213379,19.114688873291016,5.436757275813919,5.627104710752575
SV_NewYork_40.7401_-73.9989.tif,6,18.62853240966797,18.63179588317871,2.0,2.0
SV_NewYork_40.7401_-73.9989.tif,7,45.60378646850586,45.610748291015625,3.332385816717421,3.769578050445557
SV_NewYork_40.7401_-73.9989.tif,8,24.956008911132812,25.015024185180664,2.6646706592209437,3.126178899299866
SV_NewYork_40.7401_-73.9989.tif,9,19.813312530517578,19.828006744384766,3.476604920037629,3.595561577902976
SV_NewYork_40.7401_-73.9989.tif,10,45.173583984375,45.19896697998047,7.378072862007022,7.158424883771304
SV_NewYork_40.7401_-73.9989.tif,11,50.2995491027832,50.3052978515625,3.701154401574975,4.051366777932098
SV_NewYork_40.7374_-74.0052.tif,0,20.61861801147461,20.631916046142578,6.365804283077866,7.377764551538596
SV_NewYork_40.7374_-74.0052.tif,1,21.58460235595703,21.682157516479492,6.091255413920244,6.991569544827816
SV_NewYork_40.7374_-74.0052.tif,2,21.948823928833008,21.96177101135254,5.3849365889238126,6.210152667971635
SV_NewYork_40.7374_-74.0052.tif,3,14.415877342224121,14.418575286865234,2.2034507442171627,3.475976984786489
SV_NewYork_40.7343_-73.9798.tif,0,37.52707290649414,39.510826110839844,5.775151446189264,8.021853557643794
SV_NewYork_40.7343_-73.9798.tif,1,60.6005859375,60.61927032470703,5.262251312832765,7.648188293319686
SV_NewYork_40.7343_-73.9798.tif,2,39.65785217285156,41.6506233215332,18.410238829036548,19.441415216935624
SV_NewYork_40.7343_-73.9798.tif,3,39.284629821777344,41.800785064697266,20.59932413981909,21.72518800411734
SV_NewYork_40.7343_-73.9798.tif,4,41.16682815551758,42.59110641479492,14.521446295953377,16.44296171075944
SV_NewYork_40.7343_-73.9798.tif,5,41.336158752441406,45.048954010009766,17.426977620817333,19.38043069155958
SV_NewYork_40.7343_-73.9798.tif,6,41.82344055175781,44.314884185791016,19.03642424296207,20.72173564333766
SV_NewYork_40.7343_-73.9798.tif,7,43.92524719238281,56.225189208984375,21.450329150927438,23.153874759210787
SV_NewYork_40.7343_-73.9798.tif,8,42.53055953979492,44.924652099609375,21.237289353330752,22.758397749053238
SV_NewYork_40.7343_-73.9798.tif,9,42.71464920043945,56.24441909790039,19.499211190044,21.34753081490144
SV_NewYork_40.7343_-73.9798.tif,10,39.174705505371094,39.17770767211914,5.814540689399077,8.554518630672618
SV_NewYork_40.7345_-73.9971.tif,1,21.083398818969727,21.361927032470703,2.7122233891067307,2.17085622826173
SV_NewYork_40.7345_-73.9971.tif,2,32.783447265625,37.163780212402344,3.935675582793273,4.547002952062985
SV_NewYork_40.7345_-73.9971.tif,3,23.456064224243164,24.479572296142578,6.132008215353977,6.436014722746443
SV_NewYork_40.7345_-73.9971.tif,4,23.16019630432129,23.241477966308594,8.511447104189575,8.728443157316203
SV_NewYork_40.7345_-73.9971.tif,5,48.76787185668945,50.07188415527344,4.498694457435389,5.187742697871378
SV_NewYork_40.7345_-73.9971.tif,6,43.44119644165039,50.1960563659668,11.060417979792435,11.383210500290717
SV_NewYork_40.7345_-73.9971.tif,8,19.970165252685547,20.502714157104492,7.454793668474269,8.044144581661612
SV_NewYork_40.7345_-73.9971.tif,9,19.533273696899414,19.569597244262695,2.834498932041072,3.9039857798057467
SV_NewYork_40.7345_-73.9971.tif,10,67.81288146972656,67.84122467041016,7.271496277362217,8.124472064337674
SV_NewYork_40.7345_-73.9971.tif,11,36.35722351074219,57.845909118652344,4.648742852378149,5.495887652642636
SV_NewYork_40.7345_-73.9971.tif,12,36.697906494140625,36.7313117980957,3.7337762853837813,4.60070082870981
SV_NewYork_40.7345_-73.9971.tif,13,70.98954010009766,79.04228973388672,3.9469629571890144,4.84355384513271
SV_NewYork_40.7359_-73.9953.tif,0,65.354248046875,67.86981201171875,3.9139264837627525,4.209152687780969
SV_NewYork_40.7359_-73.9953.tif,1,68.06729125976562,72.13197326660156,4.549653969956136,4.971064554151847
SV_NewYork_40.7359_-73.9953.tif,2,54.51634216308594,54.586875915527344,2.0,2.0
SV_NewYork_40.7359_-73.9953.tif,3,57.304603576660156,60.82693099975586,2.0,2.0
SV_NewYork_40.7359_-73.9953.tif,4,87.242431640625,87.2626724243164,2.427678688446086,3.306411967854527
SV_NewYork_40.7359_-73.9953.tif,5,43.339298248291016,43.415340423583984,6.96053301682634,7.437633226008802
SV_NewYork_40.7359_-73.9953.tif,6,32.790435791015625,37.167137145996094,5.487440501350364,6.496943344487704
SV_NewYork_40.7359_-73.9953.tif,8,50.81880187988281,50.94369888305664,8.025630746028217,8.046634801409667
SV_NewYork_40.7359_-73.9953.tif,9,31.27311897277832,33.55757141113281,7.133187415781783,7.277302500599983
SV_NewYork_40.7359_-73.9953.tif,10,61.002586364746094,61.157562255859375,4.394485275677952,5.308416509831994
SV_NewYork_40.7359_-73.9953.tif,11,23.473630905151367,23.587352752685547,4.355059326545706,5.1066999391079975
SV_NewYork_40.7335_-74.0053.tif,0,57.84888458251953,57.851806640625,2.6736897660333465,2.9117058304536183
SV_NewYork_40.7335_-74.0053.tif,1,21.315540313720703,33.055198669433594,6.448589490781033,6.64042200371541
SV_NewYork_40.7335_-74.0053.tif,2,19.870805740356445,19.937673568725586,6.505560740754002,6.684701033229987
SV_NewYork_40.7335_-74.0053.tif,3,26.45648193359375,26.470338821411133,3.641499076039688,4.193980650087664
SV_NewYork_40.7335_-74.0053.tif,4,22.302440643310547,23.077421188354492,5.799753936426274,6.067747030018457
SV_NewYork_40.7335_-74.0053.tif,5,21.28672218322754,22.774669647216797,11.876390616208685,11.766053306119364
SV_NewYork_40.7335_-74.0053.tif,6,12.23070240020752,18.74826431274414,5.3359723327197806,5.189967201102055
SV_NewYork_40.7335_-74.0053.tif,7,19.474945068359375,19.497838973999023,3.500473371277441,3.8833291524020117
SV_NewYork_40.7335_-74.0053.tif,8,18.23947525024414,18.91762924194336,2.740524881136258,3.4166514715382172
SV_NewYork_40.7387_-73.9915.tif,0,59.31306076049805,63.055850982666016,16.55499830072212,17.27383677449056
SV_NewYork_40.7387_-73.9915.tif,1,57.69772720336914,65.68523406982422,14.61035711901108,14.750754792213748
SV_NewYork_40.7387_-73.9915.tif,2,37.13982009887695,40.59541320800781,3.4070561378682758,5.715759764560736
SV_NewYork_40.7387_-73.9915.tif,3,78.32479858398438,86.81673431396484,10.794579984189017,12.467543452295615
SV_NewYork_40.7387_-73.9915.tif,4,0.0,0.0,3.008171910517369,5.44557848436937
SV_NewYork_40.7387_-73.9934.tif,0,55.409515380859375,59.322566986083984,2.0,2.221904254954419
SV_NewYork_40.7387_-73.9934.tif,1,57.72859191894531,58.56074523925781,8.923074444355672,9.901581498398269
